,0
18991,52412  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=2024324 TSecr=0 WS=128
18992,"443  >  52412 [SYN, ACK] Seq=0 Ack=1 Win=23924 Len=0 MSS=1420 WS=512 SACK_PERM=1 TSval=1956183075 TSecr=2024324"
18993,52412  >  443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=2024330 TSecr=1956183075
18994,443  >  52412 [ACK] Seq=1 Ack=205 Win=24064 Len=0 TSval=1956183098 TSecr=2024330
18995,52412  >  443 [ACK] Seq=205 Ack=1409 Win=32128 Len=0 TSval=2024384 TSecr=1956183289
18996,443  >  52412 [ACK] Seq=1409 Ack=205 Win=24064 Len=1408 TSval=1956183289 TSecr=2024330 [TCP segment of a reassembled PDU]
18997,52412  >  443 [ACK] Seq=205 Ack=2817 Win=35072 Len=0 TSval=2024384 TSecr=1956183289
18998,52412  >  443 [ACK] Seq=205 Ack=3714 Win=37888 Len=0 TSval=2024385 TSecr=1956183289
18999,58904  >  443 [ACK] Seq=211 Ack=1289 Win=32128 Len=0 TSval=2024404 TSecr=1956183309
19000,443  >  58904 [ACK] Seq=1289 Ack=211 Win=24064 Len=1288 TSval=1956183309 TSecr=2024211 [TCP segment of a reassembled PDU]
19001,58904  >  443 [ACK] Seq=211 Ack=2577 Win=35072 Len=0 TSval=2024404 TSecr=1956183309
19002,58904  >  443 [ACK] Seq=211 Ack=3393 Win=37632 Len=0 TSval=2024404 TSecr=1956183309
19003,443  >  52412 [ACK] Seq=3714 Ack=298 Win=24064 Len=0 TSval=1956183318 TSecr=2024386
19004,443  >  58904 [ACK] Seq=3393 Ack=337 Win=24064 Len=0 TSval=1956183395 TSecr=2024405
19005,52412  >  443 [ACK] Seq=298 Ack=4075 Win=40704 Len=0 TSval=2024415 TSecr=1956183368
19006,Standard query 0x56bf A ocsp.pki.goog
19007,Standard query 0xe9a0 AAAA ocsp.pki.goog
19008,Standard query response 0x56bf A ocsp.pki.goog CNAME pki-goog.l.google.com A 142.250.67.3
19009,Standard query response 0xe9a0 AAAA ocsp.pki.goog CNAME pki-goog.l.google.com AAAA 2404:6800:4006:811::2003
19010,58126  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=2024425 TSecr=0 WS=128
19011,Standard query 0x5b87 A ocsp.digicert.com
19012,Standard query 0x2682 AAAA ocsp.digicert.com
19013,Standard query response 0x5b87 A ocsp.digicert.com CNAME cs9.wac.phicdn.net A 117.18.237.29
19014,Standard query response 0x2682 AAAA ocsp.digicert.com CNAME cs9.wac.phicdn.net
19015,49960  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=2024428 TSecr=0 WS=128
19016,"80  >  49960 [SYN, ACK] Seq=0 Ack=1 Win=23924 Len=0 MSS=1420 WS=512 SACK_PERM=1 TSval=1956183493 TSecr=2024428"
19017,49960  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=2024434 TSecr=1956183493
19018,"80  >  58126 [SYN, ACK] Seq=0 Ack=1 Win=23924 Len=0 MSS=1420 WS=512 SACK_PERM=1 TSval=1956183493 TSecr=2024425"
19019,58126  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=2024434 TSecr=1956183493
19020,80  >  58126 [ACK] Seq=1 Ack=434 Win=24064 Len=0 TSval=1956183525 TSecr=2024434
19021,80  >  49960 [ACK] Seq=1 Ack=432 Win=24064 Len=0 TSval=1956183525 TSecr=2024434
19022,49960  >  80 [ACK] Seq=432 Ack=800 Win=30848 Len=0 TSval=2024463 TSecr=1956183605
19023,443  >  58904 [ACK] Seq=3393 Ack=674 Win=24576 Len=0 TSval=1956183642 TSecr=2024465
19024,58126  >  80 [ACK] Seq=434 Ack=702 Win=30720 Len=0 TSval=2024511 TSecr=1956183792
19025,52412  >  443 [ACK] Seq=1869 Ack=4075 Win=40704 Len=1408 TSval=2024512 TSecr=1956183368 [TCP segment of a reassembled PDU]
19026,52412  >  443 [ACK] Seq=3277 Ack=4075 Win=40704 Len=1408 TSval=2024512 TSecr=1956183368 [TCP segment of a reassembled PDU]
19027,52412  >  443 [ACK] Seq=4685 Ack=4075 Win=40704 Len=1408 TSval=2024512 TSecr=1956183368 [TCP segment of a reassembled PDU]
19028,52412  >  443 [ACK] Seq=6093 Ack=4075 Win=40704 Len=1408 TSval=2024513 TSecr=1956183368 [TCP segment of a reassembled PDU]
19029,52412  >  443 [ACK] Seq=7501 Ack=4075 Win=40704 Len=1408 TSval=2024513 TSecr=1956183368 [TCP segment of a reassembled PDU]
19030,52412  >  443 [ACK] Seq=8909 Ack=4075 Win=40704 Len=1408 TSval=2024513 TSecr=1956183368 [TCP segment of a reassembled PDU]
19031,52412  >  443 [ACK] Seq=10317 Ack=4075 Win=40704 Len=1408 TSval=2024513 TSecr=1956183368 [TCP segment of a reassembled PDU]
19032,58904  >  443 [ACK] Seq=674 Ack=3444 Win=37632 Len=0 TSval=2024514 TSecr=1956183741
19033,"52412  >  443 [PSH, ACK] Seq=11725 Ack=4075 Win=40704 Len=1408 TSval=2024514 TSecr=1956183368 [TCP segment of a reassembled PDU]"
19034,443  >  52412 [ACK] Seq=4075 Ack=461 Win=24064 Len=0 TSval=1956183827 TSecr=2024512
19035,52412  >  443 [ACK] Seq=13133 Ack=4075 Win=40704 Len=1408 TSval=2024518 TSecr=1956183827 [TCP segment of a reassembled PDU]
19036,52412  >  443 [ACK] Seq=14541 Ack=4075 Win=40704 Len=1408 TSval=2024518 TSecr=1956183827 [TCP segment of a reassembled PDU]
19037,443  >  52412 [ACK] Seq=4075 Ack=1869 Win=25600 Len=0 TSval=1956183829 TSecr=2024512
19038,52412  >  443 [ACK] Seq=17357 Ack=4075 Win=40704 Len=1408 TSval=2024519 TSecr=1956183829 [TCP segment of a reassembled PDU]
19039,443  >  52412 [ACK] Seq=4075 Ack=3277 Win=27136 Len=0 TSval=1956183829 TSecr=2024512
19040,52412  >  443 [ACK] Seq=18765 Ack=4075 Win=40704 Len=1408 TSval=2024519 TSecr=1956183829 [TCP segment of a reassembled PDU]
19041,443  >  52412 [ACK] Seq=4075 Ack=4685 Win=28160 Len=0 TSval=1956183830 TSecr=2024512
19042,443  >  52412 [ACK] Seq=4075 Ack=8909 Win=32768 Len=0 TSval=1956183835 TSecr=2024512
19043,443  >  52412 [ACK] Seq=4075 Ack=13133 Win=36864 Len=0 TSval=1956183836 TSecr=2024513
19044,443  >  52412 [ACK] Seq=4075 Ack=17357 Win=40960 Len=0 TSval=1956183854 TSecr=2024518
19045,443  >  52412 [ACK] Seq=4075 Ack=20815 Win=44544 Len=0 TSval=1956183856 TSecr=2024519
19046,52412  >  443 [ACK] Seq=20815 Ack=4113 Win=40704 Len=0 TSval=2024531 TSecr=1956183877
19047,58904  >  443 [ACK] Seq=674 Ack=4007 Win=40192 Len=0 TSval=2024564 TSecr=1956183997
19048,52412  >  443 [ACK] Seq=20815 Ack=4412 Win=43520 Len=0 TSval=2024623 TSecr=1956184187
19049,52412  >  443 [ACK] Seq=20815 Ack=5553 Win=46464 Len=0 TSval=2024624 TSecr=1956184187
19050,52412  >  443 [ACK] Seq=20815 Ack=5599 Win=46464 Len=0 TSval=2024624 TSecr=1956184187
19051,443  >  52412 [ACK] Seq=5599 Ack=20861 Win=44544 Len=0 TSval=1956184282 TSecr=2024624
19052,Standard query 0x1976 A self-repair.mozilla.org
19053,Standard query 0x7773 AAAA self-repair.mozilla.org
19054,Standard query response 0x7773 AAAA self-repair.mozilla.org CNAME self-repair.r53-2.services.mozilla.com CNAME d39fl7ga3npck8.cloudfront.net AAAA 2600:9000:2084:7a00:13:9d43:b600:93a1 AAAA 2600:9000:2084:1000:13:9d43:b600:93a1 AAAA 2600:9000:2084:b000:13:9d43:b600:93a1 AAAA 2600:9000:2084:a00:13:9d43:b600:93a1 AAAA 2600:9000:2084:8600:13:9d43:b600:93a1 AAAA 2600:9000:2084:a200:13:9d43:b600:93a1 AAAA 2600:9000:2084:c600:13:9d43:b600:93a1 AAAA 2600:9000:2084:1a00:13:9d43:b600:93a1
19055,Standard query response 0x1976 A self-repair.mozilla.org CNAME self-repair.r53-2.services.mozilla.com CNAME d39fl7ga3npck8.cloudfront.net A 13.32.73.119 A 13.32.73.21 A 13.32.73.22 A 13.32.73.124
19056,46024  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=2025212 TSecr=0 WS=128
19057,"443  >  46024 [SYN, ACK] Seq=0 Ack=1 Win=23924 Len=0 MSS=1420 WS=512 SACK_PERM=1 TSval=1956186626 TSecr=2025212"
19058,46024  >  443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=2025218 TSecr=1956186626
19059,443  >  46024 [ACK] Seq=1 Ack=205 Win=24064 Len=0 TSval=1956186648 TSecr=2025218
19060,46024  >  443 [ACK] Seq=205 Ack=1409 Win=32128 Len=0 TSval=2025224 TSecr=1956186650
19061,"443  >  46024 [PSH, ACK] Seq=1409 Ack=205 Win=24064 Len=1408 TSval=1956186650 TSecr=2025218 [TCP segment of a reassembled PDU]"
19062,46024  >  443 [ACK] Seq=205 Ack=2817 Win=35072 Len=0 TSval=2025224 TSecr=1956186650
19063,46024  >  443 [ACK] Seq=205 Ack=3882 Win=37888 Len=0 TSval=2025224 TSecr=1956186652
19064,443  >  46024 [ACK] Seq=3882 Ack=331 Win=24064 Len=0 TSval=1956186677 TSecr=2025225
19065,46024  >  443 [ACK] Seq=494 Ack=4121 Win=40704 Len=0 TSval=2025232 TSecr=1956186679
19066,443  >  46024 [ACK] Seq=4121 Ack=494 Win=24064 Len=0 TSval=1956186684 TSecr=2025225
19067,443  >  46024 [ACK] Seq=4159 Ack=532 Win=24064 Len=0 TSval=1956186707 TSecr=2025232
19068,46024  >  443 [ACK] Seq=532 Ack=4159 Win=40704 Len=0 TSval=2025244 TSecr=1956186685
19069,Standard query 0x118e A www.google.com
19070,Standard query 0xc483 AAAA www.google.com
19071,Standard query response 0x118e A www.google.com A 142.250.66.196
19072,Standard query response 0xc483 AAAA www.google.com AAAA 2404:6800:4006:80f::2004
19073,47678  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=2025639 TSecr=0 WS=128
19074,"443  >  47678 [SYN, ACK] Seq=0 Ack=1 Win=23924 Len=0 MSS=1420 WS=512 SACK_PERM=1 TSval=1956188328 TSecr=2025639"
19075,47678  >  443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=2025643 TSecr=1956188328
19076,443  >  47678 [ACK] Seq=1 Ack=196 Win=24064 Len=0 TSval=1956188348 TSecr=2025643
19077,47678  >  443 [ACK] Seq=196 Ack=1409 Win=32128 Len=0 TSval=2025704 TSecr=1956188551
19078,47678  >  443 [ACK] Seq=196 Ack=2546 Win=35072 Len=0 TSval=2025704 TSecr=1956188551
19079,443  >  47678 [ACK] Seq=2546 Ack=289 Win=24064 Len=0 TSval=1956188595 TSecr=2025704
19080,80  >  58126 [ACK] Seq=702 Ack=867 Win=24576 Len=0 TSval=1956188603 TSecr=2025705
19081,47678  >  443 [ACK] Seq=289 Ack=2838 Win=37888 Len=0 TSval=2025735 TSecr=1956188646
19082,58126  >  80 [ACK] Seq=867 Ack=1403 Win=32128 Len=0 TSval=2025804 TSecr=1956188826
19083,443  >  47678 [ACK] Seq=2838 Ack=452 Win=24064 Len=0 TSval=1956188987 TSecr=2025804
19084,443  >  47678 [ACK] Seq=2838 Ack=1493 Win=25088 Len=0 TSval=1956189002 TSecr=2025804
19085,47678  >  443 [ACK] Seq=1493 Ack=2907 Win=37888 Len=0 TSval=2025823 TSecr=1956189038
19086,47678  >  443 [ACK] Seq=1493 Ack=2945 Win=37888 Len=0 TSval=2025823 TSecr=1956189038
19087,443  >  47678 [ACK] Seq=2945 Ack=1531 Win=25088 Len=0 TSval=1956189067 TSecr=2025823
19088,47678  >  443 [ACK] Seq=1531 Ack=5276 Win=43648 Len=0 TSval=2025887 TSecr=1956189242
19089,47678  >  443 [ACK] Seq=1531 Ack=8092 Win=49408 Len=0 TSval=2025888 TSecr=1956189242
19090,47678  >  443 [ACK] Seq=1531 Ack=10869 Win=55296 Len=0 TSval=2025888 TSecr=1956189242
19091,47678  >  443 [ACK] Seq=1531 Ack=13685 Win=61056 Len=0 TSval=2025888 TSecr=1956189265
19092,47678  >  443 [ACK] Seq=1531 Ack=16501 Win=66816 Len=0 TSval=2025889 TSecr=1956189265
19093,47678  >  443 [ACK] Seq=1531 Ack=19317 Win=72576 Len=0 TSval=2025889 TSecr=1956189268
19094,47678  >  443 [ACK] Seq=1531 Ack=22133 Win=78464 Len=0 TSval=2025889 TSecr=1956189270
19095,47678  >  443 [ACK] Seq=1531 Ack=24949 Win=84224 Len=0 TSval=2025889 TSecr=1956189273
19096,47678  >  443 [ACK] Seq=1531 Ack=27511 Win=89984 Len=0 TSval=2025889 TSecr=1956189275
19097,47678  >  443 [ACK] Seq=1531 Ack=30327 Win=95744 Len=0 TSval=2025889 TSecr=1956189279
19098,47678  >  443 [ACK] Seq=1531 Ack=33143 Win=101632 Len=0 TSval=2025889 TSecr=1956189280
19099,47678  >  443 [ACK] Seq=1531 Ack=35959 Win=107392 Len=0 TSval=2025889 TSecr=1956189294
19100,47678  >  443 [ACK] Seq=1531 Ack=36224 Win=110208 Len=0 TSval=2025900 TSecr=1956189295
19101,443  >  47678 [ACK] Seq=36224 Ack=1953 Win=25600 Len=0 TSval=1956189414 TSecr=2025907
19102,Standard query 0x6be8 A lh3.googleusercontent.com
19103,Standard query 0xd796 AAAA lh3.googleusercontent.com
19104,443  >  47678 [ACK] Seq=36224 Ack=2069 Win=25600 Len=0 TSval=1956189457 TSecr=2025921
19105,Standard query response 0x6be8 A lh3.googleusercontent.com CNAME googlehosted.l.googleusercontent.com A 216.58.196.129
19106,Standard query response 0xd796 AAAA lh3.googleusercontent.com CNAME googlehosted.l.googleusercontent.com AAAA 2404:6800:4006:805::2001
19107,39736  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=2025926 TSecr=0 WS=128
19108,"443  >  39736 [SYN, ACK] Seq=0 Ack=1 Win=23924 Len=0 MSS=1420 WS=512 SACK_PERM=1 TSval=1956189478 TSecr=2025926"
19109,39736  >  443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=2025931 TSecr=1956189478
19110,443  >  39736 [ACK] Seq=1 Ack=207 Win=24064 Len=0 TSval=1956189508 TSecr=2025931
19111,47678  >  443 [ACK] Seq=2069 Ack=36407 Win=113024 Len=0 TSval=2025963 TSecr=1956189562
19112,47678  >  443 [ACK] Seq=2069 Ack=37815 Win=115840 Len=0 TSval=2025963 TSecr=1956189562
19113,47678  >  443 [ACK] Seq=2069 Ack=39223 Win=118784 Len=0 TSval=2025963 TSecr=1956189563
19114,47678  >  443 [ACK] Seq=2069 Ack=40334 Win=121728 Len=0 TSval=2025964 TSecr=1956189563
19115,47678  >  443 [ACK] Seq=2069 Ack=40418 Win=121728 Len=0 TSval=2025964 TSecr=1956189565
19116,47678  >  443 [ACK] Seq=2069 Ack=41222 Win=124544 Len=0 TSval=2025964 TSecr=1956189603
19117,47678  >  443 [ACK] Seq=2115 Ack=42668 Win=127360 Len=0 TSval=2025964 TSecr=1956189603
19118,47678  >  443 [ACK] Seq=2115 Ack=44198 Win=130304 Len=0 TSval=2025965 TSecr=1956189608
19119,47678  >  443 [ACK] Seq=2115 Ack=45786 Win=136064 Len=0 TSval=2025965 TSecr=1956189609
19120,47678  >  443 [ACK] Seq=2115 Ack=48602 Win=141824 Len=0 TSval=2025965 TSecr=1956189613
19121,47678  >  443 [ACK] Seq=2115 Ack=50686 Win=147456 Len=0 TSval=2025966 TSecr=1956189614
19122,47678  >  443 [ACK] Seq=2115 Ack=53502 Win=153344 Len=0 TSval=2025970 TSecr=1956189632
19123,47678  >  443 [ACK] Seq=2115 Ack=56318 Win=159104 Len=0 TSval=2025970 TSecr=1956189633
19124,47678  >  443 [ACK] Seq=2115 Ack=59134 Win=164864 Len=0 TSval=2025970 TSecr=1956189634
19125,47678  >  443 [ACK] Seq=2115 Ack=61950 Win=170624 Len=0 TSval=2025971 TSecr=1956189636
19126,47678  >  443 [ACK] Seq=2115 Ack=64766 Win=176512 Len=0 TSval=2025971 TSecr=1956189638
19127,47678  >  443 [ACK] Seq=2115 Ack=66725 Win=182144 Len=0 TSval=2025974 TSecr=1956189640
19128,443  >  47678 [ACK] Seq=66725 Ack=2115 Win=25600 Len=0 TSval=1956189642 TSecr=2025966
19129,47678  >  443 [ACK] Seq=2115 Ack=69541 Win=184832 Len=0 TSval=2025975 TSecr=1956189652
19130,47678  >  443 [ACK] Seq=2115 Ack=72357 Win=184832 Len=0 TSval=2025975 TSecr=1956189654
19131,47678  >  443 [ACK] Seq=2115 Ack=75173 Win=184832 Len=0 TSval=2025976 TSecr=1956189656
19132,47678  >  443 [ACK] Seq=2115 Ack=77989 Win=184832 Len=0 TSval=2025978 TSecr=1956189657
19133,47678  >  443 [ACK] Seq=2115 Ack=86780 Win=178688 Len=0 TSval=2025978 TSecr=1956189659
19134,47678  >  443 [ACK] Seq=2115 Ack=89596 Win=176768 Len=0 TSval=2025978 TSecr=1956189665
19135,47678  >  443 [ACK] Seq=2115 Ack=92412 Win=184192 Len=0 TSval=2025978 TSecr=1956189666
19136,47678  >  443 [ACK] Seq=2115 Ack=94367 Win=184832 Len=0 TSval=2025980 TSecr=1956189668
19137,47678  >  443 [ACK] Seq=2115 Ack=97183 Win=184192 Len=0 TSval=2025982 TSecr=1956189681
19138,47678  >  443 [ACK] Seq=2115 Ack=99999 Win=184832 Len=0 TSval=2025982 TSecr=1956189682
19139,47678  >  443 [ACK] Seq=2115 Ack=102815 Win=184832 Len=0 TSval=2025983 TSecr=1956189684
19140,47678  >  443 [ACK] Seq=2115 Ack=105631 Win=184192 Len=0 TSval=2025983 TSecr=1956189685
19141,47678  >  443 [ACK] Seq=2115 Ack=108231 Win=184832 Len=0 TSval=2025984 TSecr=1956189687
19142,39736  >  443 [ACK] Seq=207 Ack=1409 Win=32128 Len=0 TSval=2025987 TSecr=1956189702
19143,443  >  39736 [ACK] Seq=1409 Ack=207 Win=24064 Len=1408 TSval=1956189702 TSecr=2025931 [TCP segment of a reassembled PDU]
19144,39736  >  443 [ACK] Seq=207 Ack=2817 Win=35072 Len=0 TSval=2025987 TSecr=1956189702
19145,443  >  39736 [ACK] Seq=2817 Ack=207 Win=24064 Len=1408 TSval=1956189702 TSecr=2025931 [TCP segment of a reassembled PDU]
19146,39736  >  443 [ACK] Seq=207 Ack=4225 Win=37888 Len=0 TSval=2025987 TSecr=1956189702
19147,39736  >  443 [ACK] Seq=207 Ack=5171 Win=40832 Len=0 TSval=2025987 TSecr=1956189702
19148,47678  >  443 [ACK] Seq=2115 Ack=110708 Win=184832 Len=0 TSval=2025988 TSecr=1956189704
19149,47678  >  443 [ACK] Seq=2115 Ack=113524 Win=184192 Len=0 TSval=2025991 TSecr=1956189717
19150,47678  >  443 [ACK] Seq=2115 Ack=116340 Win=184192 Len=0 TSval=2025991 TSecr=1956189717
19151,47678  >  443 [ACK] Seq=2115 Ack=119156 Win=184832 Len=0 TSval=2025991 TSecr=1956189718
19152,47678  >  443 [ACK] Seq=2115 Ack=121856 Win=184832 Len=0 TSval=2025991 TSecr=1956189719
19153,443  >  39736 [ACK] Seq=5171 Ack=300 Win=24064 Len=0 TSval=1956189730 TSecr=2025988
19154,80  >  58126 [ACK] Seq=1403 Ack=1300 Win=25088 Len=0 TSval=1956189735 TSecr=2025988
19155,443  >  47678 [ACK] Seq=121856 Ack=2161 Win=25600 Len=0 TSval=1956189751 TSecr=2025992
19156,443  >  47678 [ACK] Seq=121856 Ack=2257 Win=26112 Len=0 TSval=1956189807 TSecr=2026008
19157,Standard query 0x0e3e A www.gstatic.com
19158,Standard query 0x303d AAAA www.gstatic.com
19159,39736  >  443 [ACK] Seq=300 Ack=5532 Win=43648 Len=0 TSval=2026024 TSecr=1956189782
19160,Standard query response 0x0e3e A www.gstatic.com A 142.250.67.3
19161,443  >  47678 [ACK] Seq=121856 Ack=2391 Win=26112 Len=0 TSval=1956189867 TSecr=2026020
19162,Standard query response 0x303d AAAA www.gstatic.com AAAA 2404:6800:4006:80b::2003
19163,52822  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=2026028 TSecr=0 WS=128
19164,52824  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=2026028 TSecr=0 WS=128
19165,443  >  47678 [ACK] Seq=121856 Ack=2645 Win=26112 Len=0 TSval=1956189888 TSecr=2026025
19166,443  >  47678 [ACK] Seq=121856 Ack=2683 Win=26112 Len=0 TSval=1956189894 TSecr=2026026
19167,"443  >  52824 [SYN, ACK] Seq=0 Ack=1 Win=23924 Len=0 MSS=1420 WS=512 SACK_PERM=1 TSval=1956189894 TSecr=2026028"
19168,52824  >  443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=2026035 TSecr=1956189894
19169,52826  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=2026035 TSecr=0 WS=128
19170,"443  >  52822 [SYN, ACK] Seq=0 Ack=1 Win=23924 Len=0 MSS=1420 WS=512 SACK_PERM=1 TSval=1956189895 TSecr=2026028"
19171,52822  >  443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=2026035 TSecr=1956189895
19172,443  >  47678 [ACK] Seq=121856 Ack=3016 Win=26624 Len=0 TSval=1956189922 TSecr=2026034
19173,"443  >  52826 [SYN, ACK] Seq=0 Ack=1 Win=23924 Len=0 MSS=1420 WS=512 SACK_PERM=1 TSval=1956189923 TSecr=2026035"
19174,52826  >  443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=2026042 TSecr=1956189923
19175,443  >  52822 [ACK] Seq=1 Ack=197 Win=24064 Len=0 TSval=1956189925 TSecr=2026035
19176,443  >  52824 [ACK] Seq=1 Ack=197 Win=24064 Len=0 TSval=1956189925 TSecr=2026035
19177,443  >  52826 [ACK] Seq=1 Ack=197 Win=24064 Len=0 TSval=1956189948 TSecr=2026042
19178,47678  >  443 [ACK] Seq=3016 Ack=123388 Win=184832 Len=0 TSval=2026050 TSecr=1956189955
19179,47678  >  443 [ACK] Seq=3016 Ack=126204 Win=184832 Len=0 TSval=2026051 TSecr=1956189956
19180,58126  >  80 [ACK] Seq=1300 Ack=2104 Win=33408 Len=0 TSval=2026051 TSecr=1956189957
19181,47678  >  443 [ACK] Seq=3016 Ack=129020 Win=184832 Len=0 TSval=2026051 TSecr=1956189957
19182,47678  >  443 [ACK] Seq=3062 Ack=131800 Win=184704 Len=0 TSval=2026055 TSecr=1956189977
19183,443  >  47678 [ACK] Seq=134616 Ack=3062 Win=26624 Len=0 TSval=1956189977 TSecr=2026051
19184,47678  >  443 [ACK] Seq=3062 Ack=134616 Win=184192 Len=0 TSval=2026056 TSecr=1956189977
19185,47678  >  443 [ACK] Seq=3062 Ack=137432 Win=184192 Len=0 TSval=2026057 TSecr=1956189978
19186,47678  >  443 [ACK] Seq=3062 Ack=140248 Win=184192 Len=0 TSval=2026058 TSecr=1956189979
19187,47678  >  443 [ACK] Seq=3062 Ack=143064 Win=182144 Len=0 TSval=2026058 TSecr=1956189980
19188,47678  >  443 [ACK] Seq=3062 Ack=145880 Win=184192 Len=0 TSval=2026059 TSecr=1956189981
19189,47678  >  443 [ACK] Seq=3062 Ack=157144 Win=176256 Len=0 TSval=2026059 TSecr=1956189982
19190,47678  >  443 [ACK] Seq=3062 Ack=159960 Win=184192 Len=0 TSval=2026059 TSecr=1956189986
19191,47678  >  443 [ACK] Seq=3062 Ack=167000 Win=179200 Len=0 TSval=2026059 TSecr=1956189987
19192,47678  >  443 [ACK] Seq=3062 Ack=169816 Win=184192 Len=0 TSval=2026060 TSecr=1956189989
19193,47678  >  443 [ACK] Seq=3062 Ack=179672 Win=177280 Len=0 TSval=2026060 TSecr=1956189990
19194,47678  >  443 [ACK] Seq=3062 Ack=182488 Win=184192 Len=0 TSval=2026060 TSecr=1956189994
19195,47678  >  443 [ACK] Seq=3062 Ack=185304 Win=184832 Len=0 TSval=2026061 TSecr=1956189995
19196,47678  >  443 [ACK] Seq=3062 Ack=189528 Win=182144 Len=0 TSval=2026061 TSecr=1956189996
19197,443  >  39736 [ACK] Seq=5532 Ack=463 Win=24064 Len=0 TSval=1956189997 TSecr=2026055
19198,47678  >  443 [ACK] Seq=3062 Ack=192344 Win=184832 Len=0 TSval=2026061 TSecr=1956189997
19199,47678  >  443 [ACK] Seq=3062 Ack=195160 Win=183168 Len=0 TSval=2026061 TSecr=1956189998
19200,47678  >  443 [ACK] Seq=3062 Ack=197976 Win=184192 Len=0 TSval=2026061 TSecr=1956189999
19201,47678  >  443 [ACK] Seq=3062 Ack=200792 Win=184192 Len=0 TSval=2026062 TSecr=1956190000
19202,47678  >  443 [ACK] Seq=3062 Ack=203608 Win=184832 Len=0 TSval=2026062 TSecr=1956190001
19203,47678  >  443 [ACK] Seq=3062 Ack=206424 Win=183168 Len=0 TSval=2026062 TSecr=1956190002
19204,47678  >  443 [ACK] Seq=3062 Ack=209240 Win=184192 Len=0 TSval=2026062 TSecr=1956190003
19205,443  >  39736 [ACK] Seq=5532 Ack=732 Win=24576 Len=0 TSval=1956190004 TSecr=2026055
19206,47678  >  443 [ACK] Seq=3062 Ack=212056 Win=184192 Len=0 TSval=2026063 TSecr=1956190004
19207,47678  >  443 [ACK] Seq=3062 Ack=214872 Win=184832 Len=0 TSval=2026063 TSecr=1956190005
19208,47678  >  443 [ACK] Seq=3062 Ack=217688 Win=183168 Len=0 TSval=2026063 TSecr=1956190006
19209,47678  >  443 [ACK] Seq=3062 Ack=220504 Win=184192 Len=0 TSval=2026063 TSecr=1956190007
19210,47678  >  443 [ACK] Seq=3062 Ack=223320 Win=184832 Len=0 TSval=2026064 TSecr=1956190008
19211,47678  >  443 [ACK] Seq=3062 Ack=226136 Win=183168 Len=0 TSval=2026064 TSecr=1956190009
19212,47678  >  443 [ACK] Seq=3062 Ack=228952 Win=184192 Len=0 TSval=2026065 TSecr=1956190010
19213,47678  >  443 [ACK] Seq=3062 Ack=233176 Win=181248 Len=0 TSval=2026065 TSecr=1956190011
19214,47678  >  443 [ACK] Seq=3062 Ack=235992 Win=184192 Len=0 TSval=2026065 TSecr=1956190013
19215,47678  >  443 [ACK] Seq=3062 Ack=238808 Win=184832 Len=0 TSval=2026065 TSecr=1956190014
19216,47678  >  443 [ACK] Seq=3062 Ack=243032 Win=182144 Len=0 TSval=2026065 TSecr=1956190015
19217,47678  >  443 [ACK] Seq=3062 Ack=245848 Win=184192 Len=0 TSval=2026066 TSecr=1956190016
19218,47678  >  443 [ACK] Seq=3062 Ack=248664 Win=184832 Len=0 TSval=2026066 TSecr=1956190017
19219,47678  >  443 [ACK] Seq=3062 Ack=251480 Win=187776 Len=0 TSval=2026066 TSecr=1956190018
19220,47678  >  443 [ACK] Seq=3062 Ack=254296 Win=193536 Len=0 TSval=2026067 TSecr=1956190019
19221,47678  >  443 [ACK] Seq=3062 Ack=257112 Win=199296 Len=0 TSval=2026067 TSecr=1956190020
19222,47678  >  443 [ACK] Seq=3062 Ack=259928 Win=205184 Len=0 TSval=2026068 TSecr=1956190021
19223,47678  >  443 [ACK] Seq=3062 Ack=262744 Win=210944 Len=0 TSval=2026068 TSecr=1956190022
19224,47678  >  443 [ACK] Seq=3062 Ack=265560 Win=216704 Len=0 TSval=2026068 TSecr=1956190022
